120,15444,1,177423,13,1AX  I F00,the Financial District,3832,st,145,0,145,0,,532267,12
120,15444,1,177423,14,1AX  I F00,the Financial District,3830,st,187,0,187,0,,532267,13
120,15444,1,177423,15,1AX  I F00,the Financial District,1101,no,186,2753,0,0,,532267,14
120,15444,1,177423,16,1AX  I F00,the Financial District,3827,st,0,0,186,0,,532267,14
120,15444,1,177423,17,1AX  I F00,the Financial District,7302,st,6003,0,6003,0,,532267,15
120,15444,1,177423,18,1AX  I F00,the Financial District,6332,st,112,0,112,0,,532267,16
120,15444,1,177423,19,1AX  I F00,the Financial District,3851,st,230,0,230,0,,532267,17
120,15444,1,177423,20,1AX  I F00,the Financial District,689,no,302,6647,0,0,,532267,18
120,15444,1,177423,21,1AX  I F00,the Financial District,4347,st,0,0,302,0,,532267,18
120,15004,0,173921,1,1BX  O F00,Sixth Avenue,1337,no,0,0,0,0,,521761,1
120,15004,0,173921,2,1BX  O F00,Sixth Avenue,4347,st,0,0,0,0,,521761,1
120,15004,0,173921,3,1BX  O F00,Sixth Avenue,5942,st,56,0,56,0,,521761,2
120,15004,0,173921,4,1BX  O F00,Sixth Avenue,5944,st,426,0,426,0,,521761,3
120,15004,0,173921,5,1BX  O F00,Sixth Avenue,3861,st,2885,0,2885,0,,521761,4
120,15004,0,173921,6,1BX  O F00,Sixth Avenue,3884,st,294,0,294,0,,521761,5
120,15004,0,173921,7,1BX  O F00,Sixth Avenue,3858,st,300,0,300,0,,521761,6
120,15004,0,173921,8,1BX  O F00,Sixth Avenue,3847,st,244,0,244,0,,521761,7
120,15004,0,173921,9,1BX  O F00,Sixth Avenue,3892,st,295,0,295,0,,521761,8
120,15004,0,173921,10,1BX  O F00,Sixth Avenue,3875,st,261,0,261,0,,521761,9
120,15004,0,173921,11,1BX  O F00,Sixth Avenue,3896,st,316,0,316,0,,521761,10
120,15004,0,173921,12,1BX  O F00,Sixth Avenue,3852,st,293,0,293,0,,521761,11
120,15004,0,173921,13,1BX  O F00,Sixth Avenue,3845,st,217,0,217,0,,521761,12
120,15004,0,173921,14,1BX  O F00,Sixth Avenue,3822,st,264,0,264,0,,521761,13
120,15004,0,173921,15,1BX  O F00,Sixth Avenue,1099,no,234,6085,0,0,,521761,14
120,15004,0,173921,16,1BX  O F00,Sixth Avenue,3824,st,0,0,234,0,,521761,14
120,15004,1,173922,1,1BX  I F01,the Financial District,25,no,0,0,0,0,,521764,1
120,15004,1,173922,2,1BX  I F01,the Financial District,3182,st,0,0,0,0,,521764,1
120,15004,1,173922,3,1BX  I F01,the Financial District,3823,st,214,0,214,0,,521764,2
120,15004,1,173922,4,1BX  I F01,the Financial District,3846,st,314,0,314,0,,521764,3
120,15004,1,173922,5,1BX  I F01,the Financial District,3853,st,238,0,238,0,,521764,4
120,15004,1,173922,6,1BX  I F01,the Financial District,3897,st,271,0,271,0,,521764,5
